"x1","y1","y2","y3"
4.13921626866795,1.41120183479676,96.4819803031508,13.7383818890123
10.0680718151852,3.62636384110729,76.5551226132245,14.5022927202398
7.74712353246287,2.78201595484906,80.8735048842713,26.3854556257638
10.3492504928727,3.52034455905772,82.0937619120182,12.2157335235564
14.1717443685047,5.62699354967825,56.2004169416639,29.4577432586997
11.5921866428107,3.94159504624649,69.9496404199421,13.75940046444
5.83176987944171,2.45643141905413,99.0571450016311,16.7783492436811
6.84414216899313,2.40879756531602,95.6656685726842,28.6805729244003
2.01701792771928,2.01596050405914,120.151489721314,27.0584637651525
9.71324942889623,3.20385669055949,88.3178221063974,16.2026230574023
6.66070475243032,2.6083049161543,97.1468603948169,25.255591981169
8.50239220890217,2.60185262038803,83.5030333323265,25.6333847279795
0.20913339452818,1.06131304911601,106.533487697684,20.8294523464074
4.9758261081297,1.67363936290392,86.5425011042971,9.05921209551533
6.31342353648506,2.41353772632038,95.0347733494934,18.9916030165807
7.89409078890458,3.02848290667069,100.989461946262,34.4175795927383
2.67935514100827,1.2984419519532,109.519337567704,27.7114117117884
9.82011428684928,3.73844773272276,80.6345213441355,16.5847590126026
8.93441253108904,2.72653691898381,83.148402668889,25.7565914379096
4.42839531577192,2.58206522031346,101.972324661197,10.4453330554913
4.454503149027,1.92044579313221,92.4135828806289,10.8387370144826
11.7823899909854,4.15672070803673,77.9755559498957,10.3483640838234
6.87586031737737,3.24891379889257,109.669484386374,24.0254055315617
2.95796544640325,1.77186115031777,106.11966847911,23.5811507209841
12.3813160252757,4.6871971278436,70.1328222733368,15.0203280383525
8.57392907026224,3.32093816081597,72.2650837988551,27.9737950035256
10.1582377916202,3.6509549758123,78.1732709777408,12.6719717381855
11.8546300381422,4.45047608287267,90.2776673707494,12.7608976814179
10.6521134509239,3.62287009227269,80.8135322327576,8.54768690651663
13.0909698363394,4.73631025868555,84.4079550101543,22.9753259026518
6.48389406153001,2.27807227176397,99.5620003563473,23.3827011169962
9.49929689057171,3.40281517330224,73.0928475983615,20.8541854937886
0.672187800519168,1.3514852834485,101.023404093351,29.3170127998117
10.14500232297,3.44177197923877,67.9667294899589,13.2804414499733
11.4030092465691,4.21316132780794,62.9246132309319,10.5739558487815
5.43583892402239,1.53301812522766,102.866060609193,16.0567000279236
2.09655762766488,0.617003028711499,102.53750870901,27.5794403811145
12.6736455364153,4.77705730275887,55.8230000255955,18.9830613961393
3.48986716708168,2.0318407654123,100.09487756336,13.4817249972146
1.93896661279723,1.46889315831795,100.794338224861,29.397752244335
8.76374131185003,3.19156942393895,92.4374650833418,29.8720097840295
8.5218574013561,3.31143968218829,97.2260813859139,26.9143964318262
1.88963127904572,0.228852872027365,100.841338854501,30.9908685458363
5.85833543096669,0.986558899966173,121.206155660584,15.1301843310828
1.70885701663792,1.08995483302414,97.4034417645121,32.8358843805131
13.7568977940828,5.41448162884618,59.5183288616117,29.291666742466
12.6503746840172,4.68114771547718,68.084645143616,17.9573711415388
11.3266034703702,3.74003381825436,82.068836272766,10.9291319345077
5.76253887964413,2.11239498963242,105.782784388311,15.6190717506562
9.64958115597256,3.16656084310855,74.9826002652301,14.6947668083682
10.4238280188292,3.71844050641061,86.4475671004426,10.0452950069611
9.62267869734205,3.73368619856218,97.231730881021,18.6371417746563
5.76875989674591,2.53864197919141,105.657129130322,14.4058682682472
13.5584823077079,5.66709863039669,76.9340718340107,27.4398548248474
9.73073365981691,3.39805718301869,104.195459391151,12.9781137106075
4.18582625803538,1.3856343778304,110.996394557439,12.4789847633984
14.2253440723289,5.90885865371603,74.8433726025171,31.4756376628837
12.8668376023415,5.16370448294939,90.7072979361377,25.8374108112605
5.48876389861107,1.99313153030977,95.0456968102006,11.8145635724224
2.98986896756105,1.39905011873074,104.813091431119,20.3113060662051
5.38399025215767,1.87870787069023,99.2050327655868,11.8439509326084
13.058726551244,5.00512345811787,74.4483901754738,29.9988764129493
14.6981084241997,5.72052695551781,59.0752242716731,25.6913282803572
14.7823151573539,6.33011413944096,72.1785855380176,27.104817863985
6.11026461934671,2.71715270338091,104.278595944333,17.7796936473556
0.508971721865237,1.00040490624008,100.637698843305,25.861650303886
12.6269288279582,5.62695906744943,61.9371208102079,21.4094165798719
7.48163903597742,2.12987087216124,99.5284656379357,31.9422453850542
4.89352634525858,1.79009575842637,101.312271703246,11.8208462452262
0.145325611811131,0.565801039792807,92.7252305071083,19.3868534522993
7.59635177557357,2.51914280998487,86.9771848480618,32.3338283409127
13.0991218658164,6.01770675572779,63.1749237101256,23.1146341493319
8.30484754987992,2.93095077349058,90.9694910028835,28.7316619643887
2.36775786266662,1.55689636128339,116.320632410863,22.4420850512525
5.79504307243042,2.33151231246805,102.388355939203,17.9994889929969
12.17321470147,4.53850011133299,59.2682910489988,14.0892399183741
2.79050574288704,1.6242025677913,102.192166268845,19.808723560071
4.93191854911856,1.75014418904158,105.942749506743,11.4100621700558
11.0224396549165,4.24056266149086,78.5895999566069,7.62202343368815
10.0428155378904,3.20441840001289,89.4448332743998,12.8923416262963
12.8692780947313,4.93681928417833,67.9828696123243,22.3971436654464
12.4055857560597,4.96518467023592,77.1325565497474,19.8843988304242
3.19202309008688,1.65245703932059,99.0717380371658,18.7443885380259
5.44096945901401,2.19129569660526,125.012236340356,9.72625041003512
