"x1","y1"
2.51363161237613,104.579798706659
4.67566097109653,95.7183689879764
7.80810235565448,94.9725565501502
4.04830342812284,101.274812398341
8.93972606286505,85.9988140492886
5.88824154266793,96.6021395483057
7.95990644473609,89.837729478871
7.76947502351643,93.1550821220251
8.1539236052937,91.4075740499094
5.51670329143979,97.4542501728076
4.29454194929067,90.171876387585
11.0806237891591,78.4423005243983
8.9016144180325,92.0742178011909
4.01650306836591,105.406538129819
4.67160714051828,100.486073370874
4.47949917439327,102.95206691246
7.78211962685067,99.8665752901529
0.495522017459355,102.563032590036
7.83545447129128,90.021610162983
5.88414556076171,104.723870359195
6.84618783989642,101.322437072575
6.84952089317637,90.6691737483487
3.75132499269704,101.977134350028
5.58142862133643,101.714107012978
6.36078290084993,91.4023498707065
5.68868047947133,105.401370372016
7.1980941882263,99.9947049035327
8.8798551668746,82.6382157429448
11.6040352718075,69.0301207307456
2.55653311221874,97.2411275785072
2.2617364128593,101.700712397863
7.70953238196688,94.7004212439415
4.73116701399075,101.217771892722
3.99387196014315,95.2178542370584
6.48500056792442,96.6207089303579
4.7709194072344,102.851281003021
1.7609408105084,98.1350779889837
8.08665764754076,93.2225448330416
6.71250528705516,93.3575985528388
9.80453932006067,86.6467376374226
7.08505561107232,89.8799704956025
3.27276789104312,106.805086696464
6.72453866622914,96.8616545071567
3.38892211127985,105.345463873492
3.40343632237335,106.207146170318
1.1957816845343,95.4027069662694
5.3256720809255,103.927886891378
3.17043817104337,103.401351331806
4.81873873778114,102.778088176417
4.74785751715845,93.1460019091814
5.82542255094832,101.565209360662
9.73041854343964,85.0267119899642
3.80320247348517,101.579224322892
4.75792678864089,102.884227580216
5.68329650695049,103.052363997253
4.43755296360519,99.3479229755646
9.88509603761185,93.3008088545511
4.74630801351327,89.5974898238161
6.41289577698109,111.159385022736
8.74529703498565,89.2239790300199
5.9401413357164,90.4521505501753
6.68028834393783,96.707127980031
3.33783882903073,99.5914332262181
4.51656136513988,99.6164769917641
4.60700351239727,98.362714716994
5.53704934997038,102.759467740123
2.82439933016377,99.3019702122805
2.82028683144962,92.2520533717887
7.23212717609542,96.3814014108672
5.25183404331979,95.5602306592533
4.19022698813033,93.6670484392913
6.95306068810807,92.3415481678731
4.67717039439592,101.090335755363
7.40508703646774,94.691019673842
4.36488060298403,97.2792660829442
6.79463956099165,96.4789331317003
10.3016728211809,84.1478112417531
5.63888262430789,103.098970694071
